"Bucket label","m/z","Name","Formula","BY0_000001","BY0_000002","BY0_000003","GRE3_000001","GRE3_000002","GRE3_000003","ENO1_000001","ENO1_000002","ENO1_000003","dGLO1_000001","dGLO1_000002","dGLO1_000003","GLO2_000001","GLO2_000002","GLO2_000003"
"594.1555327585 Da",595.16281,"Kaempferol 3-O-glucoside","C27H30O15",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676398.75,0.0,0.0,0.0
"644.4279933101 Da",645.43527,,"C22H60N8O13",0.0,0.0,676396.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"832.1604840305 Da",833.16776,,"C46H36N6S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676393.6875,0.0,0.0,0.0,0.0
"619.6568146363 Da",620.66409,,"C33H81N9O",0.0,0.0,0.0,0.0,0.0,0.0,0.0,676380.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"622.6118165395 Da",623.61909,,"C30H82N6O4S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676371.5,0.0,0.0
"776.3860493009 Da",777.39333,,"C36H61N2O14P",676353.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"575.4464809689 Da",576.45376,,"C35H62NO3P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676302.0625,0.0,0.0,0.0,0.0,0.0
"653.1194951327 Da",654.12677,,"C18H36N7O9PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,676275.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"741.6978872853 Da",742.70516,,"C30H83N19O2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676259.875,0.0,0.0,0.0,0.0,0.0
"587.2262841636 Da",588.23356,"N-Acetyl-D-glucosaminyldiphosphodolichol","C23H43NO12P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676216.8125,0.0,0.0
"670.7903955864 Da",671.79767,,"C16H10N5O5PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,676185.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"844.2596488421 Da",845.26693,,"C31H56N8O7S6",0.0,0.0,0.0,676183.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"561.6987009103 Da",562.70598,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676145.3125,0.0,0.0
"690.0364673250 Da",691.04374,,"C23H26N6O9S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676078.8125,0.0,0.0,0.0,0.0
"636.9491376439 Da",637.95641,,"C14H16N5O16PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676071.625,0.0,0.0,0.0,0.0
"749.7038837558 Da",750.71116,,"C20H6N4O4S12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676052.8125,0.0,0.0,0.0,0.0,0.0
"676.7614164351 Da",677.76869,,,676045.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"681.7295869609 Da",682.73686,,"C36H91N9O2",0.0,0.0,0.0,0.0,0.0,0.0,676043.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"737.4090998810 Da",738.41638,,"C24H68N9O8PS3",0.0,0.0,675998.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1048.9874719732 Da",1049.99475,,"C49H12N7O20P",0.0,0.0,675997.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"597.0895246847 Da",598.09680,,"C36H15N5O3S",0.0,0.0,0.0,0.0,675971.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"657.9798251992 Da",658.98710,,"C31H7N4O12P",0.0,675964.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"726.8291698276 Da",727.83645,,"C13H18N3O14PS8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675961.125,0.0,0.0,0.0,0.0,0.0,0.0
"650.3079144910 Da",651.31519,,"C42H42N4OS",0.0,0.0,0.0,0.0,675954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"582.4095554589 Da",583.41683,,"C23H55N10O5P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675952.4375,0.0
"759.5627206919 Da",760.57000,,"C26H69N19O7",0.0,0.0,0.0,0.0,0.0,0.0,675951.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"590.7003974183 Da",591.70767,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675946.5,0.0
"605.2371932958 Da",606.24447,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675940.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"546.7928509084 Da",547.80013,,"C16H5NO5S8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675935.0625,0.0,0.0,0.0,0.0,0.0,0.0
"705.1549632810 Da",706.16224,,"C30H23N15O3S2",675917.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"615.9827879476 Da",616.99006,,"C21H24N6S8",0.0,675916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"674.0289132069 Da",675.03619,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675914.0,0.0,0.0
"655.5051317607 Da",656.51241,,"C24H65N17S2",0.0,675903.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"609.0627325849 Da",610.07001,,"C21H16N13O4PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675886.6875,0.0,0.0,0.0,0.0,0.0
"645.0505282135 Da",646.05780,,"C20H11N19O2S3",0.0,0.0,0.0,675884.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"738.2505641339 Da",739.25784,,"C35H42N6O8S2",0.0,0.0,0.0,0.0,0.0,0.0,675875.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"870.0350738977 Da",871.04235,,"C33H27O24PS",0.0,0.0,675868.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1834.5906374402 Da",1835.59791,,"C71H208N37O8PS3",675845.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"591.9736617404 Da",592.98094,,"C30H8O12S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,675843.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"697.7547711836 Da",698.76205,,"C23H6O8S9",0.0,0.0,0.0,0.0,0.0,675829.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"668.7836455192 Da",669.79092,,"C17H19NOS13",0.0,0.0,0.0,0.0,675810.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"601.8476389590 Da",602.85492,,"C15H11N2O10PS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675802.25,0.0,0.0
"686.2802599917 Da",687.28754,,"C28H39N12O7P",0.0,0.0,675788.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"645.0257957795 Da",646.03307,,"C19H17N7O15P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675772.8125,0.0,0.0,0.0,0.0,0.0,0.0
"761.2602082254 Da",762.26748,,"C44H47N3OS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675767.75
"748.2991209349 Da",749.30640,,"C28H56N6O9S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675763.625,0.0,0.0,0.0,0.0
"705.3625766883 Da",706.36985,,,0.0,0.0,0.0,0.0,0.0,675743.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"791.7252941405 Da",792.73257,,"C17H5N4O15PS8",0.0,0.0,675725.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"758.3122787203 Da",759.31956,,"C33H34N20O3",0.0,675724.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"594.4914440953 Da",595.49872,,"C27H66N10S2",0.0,0.0,0.0,0.0,0.0,0.0,675672.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"713.9546435234 Da",714.96192,,"C41H14O3S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675658.25,0.0
"643.5688805574 Da",644.57616,,"C30H85N5S4",0.0,0.0,0.0,0.0,0.0,675652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"757.7658414854 Da",758.77312,,"C14H7N12O4PS10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675628.4375,0.0,0.0,0.0
"743.5640329671 Da",744.57131,,"C29H73N15O5S",0.0,675615.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"671.8314385215 Da",672.83871,,"C18H8O18S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675595.3125,0.0,0.0
"636.9792472981 Da",637.98652,,"C22H24NO9PS5",0.0,675593.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"584.3334115502 Da",585.34069,,"C28H57O6PS2",0.0,675583.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"782.0086683228 Da",783.01594,,"C17H31N6O17PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675569.625,0.0,0.0,0.0,0.0
"529.9792194466 Da",530.98650,,"C10H23N6O5PS6",0.0,0.0,0.0,0.0,0.0,0.0,675458.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"686.7747921881 Da",687.78207,,"C15H13NO10S10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675443.1875,0.0,0.0,0.0,0.0
"700.5813026138 Da",701.58858,,"C36H80N2O10",675423.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"697.8972171773 Da",698.90449,,"C19H23O12PS7",0.0,675405.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"709.4697713937 Da",710.47705,,"C28H51N23",0.0,0.0,0.0,675374.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"727.1202433362 Da",728.12752,,"C18H42N3O17P5",675368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"731.3074101335 Da",732.31469,,"C33H41N13O5S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,675359.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"885.8180175368 Da",886.82529,,"C27H12N2O19P6S",0.0,0.0,675347.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"571.6139066296 Da",572.62118,,,0.0,0.0,0.0,675345.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"918.6272838513 Da",919.63456,,"C39H82N16O7S",0.0,0.0,0.0,675338.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"585.4170509184 Da",586.42433,,"C23H63N5O7S2",0.0,0.0,0.0,675336.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"565.0202866201 Da",566.02756,,"C12H19N7O13S3",0.0,675336.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"590.4094831589 Da",591.41676,,"C27H63N2O7PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675310.3125,0.0,0.0,0.0,0.0
"761.1141236247 Da",762.12140,,"C19H28N19O5PS4",0.0,675307.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"558.0942850127 Da",559.10156,,"C20H27N6O5PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675305.8125,0.0,0.0
"732.5083595818 Da",733.51564,,"C37H74N4O6P2",0.0,0.0,0.0,675287.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"680.6054989777 Da",681.61278,,"C35H81N6O4P",0.0,0.0,675275.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"778.2689122392 Da",779.27619,,"C22H42N12O19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675258.875,0.0
"618.4601772587 Da",619.46745,,"C28H66N4O8S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675238.125,0.0,0.0,0.0,0.0
"706.8482193063 Da",707.85550,,"C22H13NO12S7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,675223.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"595.4766979415 Da",596.48397,,"C20H57N19S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675209.0,0.0
"599.5674427445 Da",600.57472,,"C37H77NO2S",0.0,0.0,0.0,0.0,0.0,675203.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2717.8530064314 Da",2718.86028,,,0.0,0.0,0.0,0.0,675200.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"746.9398178557 Da",747.94709,,"C26H9N3O22S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675185.0,0.0,0.0,0.0,0.0
"628.9326582614 Da",629.93993,,"C20H8NO21P",0.0,0.0,0.0,675169.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"631.3961352126 Da",632.40341,,"C31H58N3O8P",0.0,0.0,675149.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"860.8716858055 Da",861.87896,,"C22H15N3O24P4S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675132.0625
"648.3795128335 Da",649.38679,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675119.625,0.0,0.0
"687.8421661990 Da",688.84944,,"C25H9N2O8PS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675106.4375,0.0,0.0,0.0,0.0,0.0,0.0
"586.6367964996 Da",587.64407,,,0.0,675091.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"585.4858260889 Da",586.49310,,"C28H67N5O5S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675087.6875,0.0,0.0,0.0,0.0,0.0,0.0
"619.1718876659 Da",620.17916,,"C27H29N11OS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,675077.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"607.8814658097 Da",608.88874,,"C11H3N10O13P3S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,675053.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"605.7101139291 Da",606.71739,,,0.0,0.0,0.0,0.0,0.0,0.0,675043.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"791.4298762290 Da",792.43715,,"C21H65N19O5S4",0.0,0.0,0.0,0.0,0.0,675041.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"579.6083147906 Da",580.61559,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675039.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"610.1269495026 Da",611.13423,,"C29H28N2O9P2",0.0,0.0,0.0,0.0,0.0,0.0,675038.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"897.1343932473 Da",898.14167,,"C21H31N21O12S4",0.0,675024.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"610.4517123504 Da",611.45899,,"C29H62N4O9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675022.75,0.0,0.0,0.0,0.0
"645.5104862254 Da",646.51776,,"C29H72N7O4PS",0.0,675013.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"668.5948817893 Da",669.60216,,"C23H68N22O",0.0,675009.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"726.4310388584 Da",727.43832,"PI_10:0_16:0_","C35H67O13P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675007.25,0.0
"929.7666428602 Da",930.77392,,"C26H26O9S14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675005.9375,0.0,0.0,0.0,0.0
"721.7585609249 Da",722.76584,,"C17H7N8O3PS10",0.0,0.0,0.0,675005.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"876.7606170011 Da",877.76789,,"C26H7NO20S7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674960.4375,0.0,0.0,0.0
"759.3400977157 Da",760.34737,,"C21H45N25OS3",0.0,0.0,0.0,0.0,0.0,0.0,674957.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"593.9195161225 Da",594.92679,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674947.5625,0.0,0.0,0.0,0.0,0.0
"604.8961441363 Da",605.90342,,"C13H3N9O14S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674933.75
"640.4555385455 Da",641.46281,,"C21H60N12O10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674912.75,0.0,0.0,0.0,0.0,0.0
"656.4827027760 Da",657.48998,,"C27H65N10O6P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674891.0625,0.0,0.0,0.0,0.0
"669.5095188174 Da",670.51680,,"C26H67N15OS2",0.0,0.0,0.0,0.0,0.0,674879.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"553.3297201115 Da",554.33700,,"C26H53NO7P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674874.25
"618.3710161743 Da",619.37829,,"C27H54N8O4S2",0.0,674869.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"710.2047106417 Da",711.21199,,"C22H38N12O9S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674863.0,0.0,0.0,0.0
"706.4480175187 Da",707.45529,,"C33H74N2O5S4",0.0,0.0,0.0,0.0,674803.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"630.1914060534 Da",631.19868,,"C16H28N18O6P2",674792.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"735.5989071339 Da",736.60618,,"C33H85N9O2S3",674791.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"795.8649898085 Da",796.87227,,"C17H5N18O7PS6",0.0,0.0,674776.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"648.7681965854 Da",649.77547,,"C15H3N7O5S9",0.0,0.0,0.0,0.0,0.0,674774.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"636.4109422416 Da",637.41822,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674754.375
"694.4200170380 Da",695.42729,,"C33H58N8O6S",0.0,0.0,674717.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"595.9953455569 Da",597.00262,,"C10H20N12O6S6",674713.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"631.4742353205 Da",632.48151,,"C29H69N5O5S2",0.0,0.0,674693.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"689.4760621438 Da",690.48334,,"C33H73NO9P2",0.0,0.0,0.0,0.0,0.0,674670.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"692.2145084028 Da",693.22178,,"C25H46N2O14P2S",0.0,674652.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"709.9258885055 Da",710.93316,,"C22H14N8O8S6",0.0,674641.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"607.8412788187 Da",608.84856,,"C15H17N2O4PS9",674632.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"615.8744679691 Da",616.88174,,"C15H13N4O9PS6",0.0,674631.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"731.2808173206 Da",732.28809,,"C27H58NO13PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674628.4375,0.0,0.0
"564.0779183230 Da",565.08519,,"C16H37O9PS5",0.0,0.0,0.0,0.0,0.0,0.0,674621.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2665.7491849363 Da",2666.75646,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674616.0625,0.0,0.0
"654.4722615020 Da",655.47954,,"C31H70N6O2S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674591.75,0.0,0.0,0.0
"638.1938358720 Da",639.20111,,"C18H50N6O4S7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674585.3125,0.0,0.0
"697.4742337318 Da",698.48151,,"C35H75N3O2S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674562.375,0.0,0.0,0.0,0.0,0.0
"660.7513069984 Da",661.75858,,"C13H4N5O9PS8",0.0,0.0,0.0,0.0,0.0,674546.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"707.3561209163 Da",708.36340,,"C27H69N3O5S6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674537.125,0.0,0.0,0.0,0.0
"763.7072713448 Da",764.71455,,,0.0,0.0,674533.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"591.7462457428 Da",592.75352,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674523.4375,0.0,0.0,0.0,0.0
"566.7903631007 Da",567.79764,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674484.1875,0.0,0.0,0.0,0.0,0.0
"682.4973109025 Da",683.50459,,"C24H62N18O3S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674413.5,0.0
"681.7507164732 Da",682.75799,,"C33H95N9O4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674412.6875,0.0,0.0,0.0
"727.7194804831 Da",728.72676,,"C18H8N4O4S12",0.0,0.0,0.0,0.0,674410.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"659.8657913994 Da",660.87307,,"C25H13N2O4PS7",0.0,0.0,0.0,0.0,674401.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"609.6375958776 Da",610.64487,,"C29H84N7O3P",0.0,0.0,674390.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"622.1842005121 Da",623.19148,,"C31H27N8O5P",0.0,0.0,674371.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"762.3861602205 Da",763.39344,,"C58H50O",0.0,0.0,0.0,0.0,0.0,674362.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"632.8403503344 Da",633.84763,,"C13H12N7O5PS8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674352.875,0.0
"579.1297925941 Da",580.13707,,"C25H17N13O3S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674348.375,0.0,0.0,0.0,0.0,0.0
"726.4942453455 Da",727.50152,,"C31H75N4O10PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674340.9375,0.0,0.0,0.0
"746.7798376184 Da",747.78711,,"C19H25NS15",0.0,0.0,0.0,0.0,0.0,0.0,674315.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"722.1398671844 Da",723.14714,,"C32H50S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674310.3125,0.0,0.0,0.0,0.0,0.0
"597.2208559445 Da",598.22813,,"C26H40N5O5PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674289.125,0.0,0.0
"722.9358053350 Da",723.94308,,"C20H6N17O5PS4",0.0,0.0,0.0,674287.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"598.8164842351 Da",599.82376,,"C20H10NO3PS8",0.0,0.0,0.0,0.0,0.0,674270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1680.2996422724 Da",1681.30692,,"C55H113N10O6PS20",0.0,674232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"823.9506406242 Da",824.95792,,"C43H13N4O5PS4",0.0,0.0,0.0,0.0,0.0,0.0,674222.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"757.6694082320 Da",758.67668,,"C40H103NS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674203.0625,0.0
