"Bucket label","m/z","Name","Formula","BY0_000001","BY0_000002","BY0_000003","GRE3_000001","GRE3_000002","GRE3_000003","ENO1_000001","ENO1_000002","ENO1_000003","dGLO1_000001","dGLO1_000002","dGLO1_000003","GLO2_000001","GLO2_000002","GLO2_000003"
"805.1889107101 Da",806.19619,,"C23H32N15O16P",0.0,0.0,0.0,2609568.2558656503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1607.8458665797 Da",1608.85314,,"C106H113N9O2S2",0.0,0.0,0.0,0.0,0.0,2563590.406732541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"567.0267458501 Da",568.03402,,"C22H13N7O8S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631433.3869475368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"809.3930801948 Da",810.40036,,"C46H52N9O3P",0.0,0.0,0.0,0.0,0.0,2563558.0383042046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2208.2517518191 Da",2209.25903,,,2177512.0090295547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"792.0143813775 Da",793.02166,,"C20H5N22O13P",0.0,0.0,0.0,0.0,2553353.871931972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2429.3939330404 Da",2430.40121,,,0.0,0.0,0.0,0.0,2553350.258735216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"804.1607077721 Da",805.16798,,"C26H49O18P5",0.0,0.0,0.0,2609377.6632285053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"821.6903961974 Da",822.69767,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631318.8497378712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"846.1727684831 Da",847.18004,,"C16H39N20O11PS4",0.0,0.0,0.0,0.0,0.0,0.0,1608527.3307535655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"580.8150696545 Da",581.82235,,"C13H7N7O2S9",0.0,0.0,0.0,0.0,2553286.3329464574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"574.1276321591 Da",575.13491,,"C17H39N2O9PS4",0.0,0.0,0.0,2609353.2355581704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2833.2322215626 Da",2834.23950,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157143.4493694077,0.0,0.0,0.0
"2848.8347333370 Da",2849.84201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581596.3179394188,0.0
"1057.6784362692 Da",1058.68571,,"C28H11N4O17PS11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577443.5592389543
"806.5149880604 Da",807.52226,,"C28H71N16O7PS",2177235.882439551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"816.2385792285 Da",817.24586,,"C21H33N22O12P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631166.8437665943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"958.9095139909 Da",959.91679,,"C20H38N3O18PS10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608067.6342639131,0.0,0.0,0.0,0.0,0.0,0.0
"1237.0348395712 Da",1238.04212,,"C43H12N29O13PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574083.0625,0.0,0.0
"434.0706157802 Da",435.07789,,"C17H22O9S2",0.0,0.0,0.0,0.0,0.0,2563025.3544275304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1901.2165200882 Da",1902.22380,,"C78H164N32O16S3",0.0,2193745.871496359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"537.0647304014 Da",538.07201,,"C26H20NO8PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574071.5,0.0,0.0
"924.2371651732 Da",925.24444,,"C27H48N12O18S3",0.0,0.0,0.0,0.0,0.0,2562977.9179377267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1312.8350901775 Da",1313.84237,,"C31H60N7O3PS22",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577368.2522496354
"877.6631128906 Da",878.67039,,"C23H15N2O3PS15",0.0,0.0,0.0,0.0,0.0,0.0,1608239.4725450599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"796.0927255931 Da",797.10000,,"C31H16N20O2S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631019.0996449792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"550.7415828354 Da",551.74886,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577328.9643795817
"771.0210296935 Da",772.02831,,"C54H13NS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577307.1517541279
"255.2274181255 Da",256.23469,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178376.3914840575,0.0,0.0,0.0,0.0
"546.6926155862 Da",547.69989,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573975.75,0.0,0.0
"2243.3467732887 Da",2244.35405,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581403.1538043092,0.0
"886.4906327711 Da",887.49791,,"C37H79N10O4PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630616.3548519227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2621.1573053842 Da",2622.16458,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607507.070267058,0.0,0.0,0.0,0.0,0.0,0.0
"1271.5657680131 Da",1272.57304,,"C60H83N13O14P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178171.8609013567,0.0,0.0,0.0,0.0
"755.9728685362 Da",756.98014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607444.746474778,0.0,0.0,0.0,0.0,0.0,0.0
"767.0877635519 Da",768.09504,,"C27H9N23O5S",0.0,0.0,0.0,2607997.783897281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"552.1189099781 Da",553.12619,,"C24H16N12O3S",0.0,0.0,0.0,0.0,2551907.2035385384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"773.6636137475 Da",774.67089,,"C41H88N7O4P",0.0,0.0,2177047.421899421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"570.0130056480 Da",571.02028,,"C9H27N6O10PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156509.0950225883,0.0,0.0,0.0
"2098.5567194588 Da",2099.56400,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193566.4000215784,0.0,0.0,0.0,0.0,0.0
"818.4909983699 Da",819.49827,,"C40H76N4O7P2S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156488.43693822,0.0,0.0,0.0
"562.5843668251 Da",563.59164,,"C27H70N12",0.0,0.0,2176949.730987674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"793.1860446798 Da",794.19332,,"C30H41N3O18P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577106.0607200452
"1006.0435654764 Da",1007.05084,,"C38H55O5PS12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178000.1783921635,0.0,0.0,0.0,0.0
"844.0385773646 Da",845.04585,,"C34H12N20OS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573792.8125,0.0,0.0
"759.8258724009 Da",760.83315,,"C23H24N2OS13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573786.6875,0.0,0.0
"547.7009136800 Da",548.70819,,,2175930.621382768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"871.7540745194 Da",872.76135,,"C32H13N2O4PS11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581227.1471521935,0.0
"575.7863821557 Da",576.79366,,"C15H5N4O3PS8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577077.1448476857
"1750.1943816310 Da",1751.20166,,"C73H160N27O17PS",0.0,0.0,0.0,2607575.4124346357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2487.7844132731 Da",2488.79169,,,0.0,0.0,0.0,0.0,0.0,0.0,1607417.0455345055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"550.3476407186 Da",551.35492,,"C20H62N4O2S5",2175744.561834997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"573.3052674912 Da",574.31254,,"C23H51N5O5S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606992.1987134195,0.0,0.0,0.0,0.0,0.0,0.0
"542.0277249908 Da",543.03500,,"C13H23N2O15PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177812.456784578,0.0,0.0,0.0,0.0
"963.6841298041 Da",964.69141,,"C20H20O16S14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606978.0183000073,0.0,0.0,0.0,0.0,0.0,0.0
"830.4062656211 Da",831.41354,,"C31H78O14P4S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177804.7580173495,0.0,0.0,0.0,0.0
"548.0331119972 Da",549.04039,,"C12H21N8O9PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573688.9375,0.0,0.0
"2672.5785411073 Da",2673.58582,,,0.0,0.0,0.0,0.0,2551183.7303727157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1952.4252245365 Da",1953.43250,,"C44H93N30O45PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581128.634076405,0.0
"895.4926233676 Da",896.49990,,"C52H73N5O2S3",0.0,0.0,2176418.3588196523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"845.6674110964 Da",846.67469,,"C29H88N19O5PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629886.6906743788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"937.8218080039 Da",938.82908,,"C20H27O22PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576941.3031081881
"1004.0944243058 Da",1005.10170,,"C26H26N18O22P2",0.0,0.0,0.0,0.0,0.0,2560980.2836406548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1050.8699254213 Da",1051.87720,,"C42H110N22O6S",2175296.833827686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"598.9212587664 Da",599.92854,,"C22H5N3O14S2",0.0,2191917.5911116377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"953.5656919923 Da",954.57297,,"C39H92N3O16PS2",0.0,0.0,0.0,2606685.7907661726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"800.4866312682 Da",801.49391,,"C44H65N8O4P",0.0,0.0,0.0,0.0,0.0,2560684.7822129973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"819.1035794303 Da",820.11086,,"C22H41N7O14S6",0.0,0.0,0.0,0.0,0.0,2560644.0426394017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"796.0501933569 Da",797.05747,,"C13H37N10O15PS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192919.907768313,0.0,0.0,0.0,0.0,0.0
"904.5209155781 Da",905.52819,,"C27H74N18O12P2",0.0,2191589.193263304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2161.1970343507 Da",2162.20431,,,0.0,0.0,0.0,0.0,0.0,0.0,1606679.365101151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"541.5242476471 Da",542.53152,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177340.778979052,0.0,0.0,0.0,0.0
"1017.5762374355 Da",1018.58351,,"C45H95NO17S3",0.0,0.0,0.0,2606233.310779627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2501.9787602836 Da",2502.98604,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192799.5273487428,0.0,0.0,0.0,0.0,0.0
"820.3465706108 Da",821.35385,,"C41H52N6O10S",0.0,0.0,0.0,0.0,2550156.748679395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"567.9830531120 Da",568.99033,,"C24H8N8O4S3",0.0,0.0,2175569.9654161804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"828.7329163982 Da",829.74019,,"C38H104N10S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155744.7459009634,0.0,0.0,0.0
"797.6777908170 Da",798.68507,,"C44H95NO8S",0.0,0.0,0.0,0.0,2550098.381654876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"891.3622417499 Da",892.36952,,"C36H66N3O16PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155725.473419815,0.0,0.0,0.0
"2149.4931397950 Da",2150.50042,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580884.0608040586,0.0
"533.4974531333 Da",534.50473,,,0.0,0.0,0.0,0.0,2550049.742467777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"858.7693977732 Da",859.77667,"TG_14:1_9Z_16:1_9Z_22:0_","C55H102O6",2174613.5093993754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2725.6539650046 Da",2726.66124,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580853.6078545378,0.0
"2730.0099112738 Da",2731.01719,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576713.2448801006
"1203.6567193389 Da",1204.66400,,"C34H101N21O17S4",0.0,2191183.6517749624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"550.0799188317 Da",551.08720,,"C11H34N8O3S7",2174502.5847263094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"753.3802518723 Da",754.38753,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573394.125,0.0,0.0
"2644.3188850427 Da",2645.32616,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606071.522242632,0.0,0.0,0.0,0.0,0.0,0.0
"552.4143715700 Da",553.42165,,"C23H62N4O6P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192619.8667225589,0.0,0.0,0.0,0.0,0.0
"847.8046580013 Da",848.81193,,"C24H20N2O10S11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192619.3467207465,0.0,0.0,0.0,0.0,0.0
"544.2867856158 Da",545.29406,,"C17H52N8OS5",0.0,0.0,2175262.6658491315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1381.6052704199 Da",1382.61255,,"C35H80N39O17PS",0.0,0.0,0.0,0.0,0.0,0.0,1606307.1105079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"552.9808353530 Da",553.98811,,"C14H23N3O8S6",0.0,0.0,2175219.9853537083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1880.7684545897 Da",1881.77573,,"C88H125N18O14PS6",0.0,0.0,2175219.748239845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2634.3051537330 Da",2635.31243,,,0.0,0.0,0.0,0.0,0.0,2559766.188539864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1854.7252487788 Da",1855.73253,,"C65H162N16OS21",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177052.3318335616,0.0,0.0,0.0,0.0
"1424.7102843469 Da",1425.71756,,"C41H14NO43P7",2174227.169191902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1202.5842263584 Da",1203.59150,,"C65H106N2S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628914.456220241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"554.7310522282 Da",555.73833,,,0.0,0.0,0.0,0.0,0.0,0.0,1606122.9092698668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"575.4611445243 Da",576.46842,,"C23H62N9O5P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192463.6061779328,0.0,0.0,0.0,0.0,0.0
"2032.1275580848 Da",2033.13483,,,0.0,0.0,0.0,0.0,0.0,0.0,1606085.0884833478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2435.2837509212 Da",2436.29103,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628781.806149512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1004.0344806757 Da",1005.04176,,"C33H12N22O14S2",0.0,0.0,0.0,0.0,0.0,2559400.9275683784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2561.0270505396 Da",2562.03433,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628730.30879943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"888.6429355368 Da",889.65021,,"C30H93N14O9PS2",0.0,2190548.828879784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"566.0985744230 Da",567.10585,,,0.0,2190513.003659966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"803.0287851122 Da",804.03606,,"C28H22N9O12PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580671.9031453392,0.0
"2001.4712366664 Da",2002.47851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576533.3378655508
"739.1136352655 Da",740.12091,,"C27H22N11O13P",2173831.348243141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2001.4128076219 Da",2002.42008,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176805.2014055306,0.0,0.0,0.0,0.0
"2850.2947731730 Da",2851.30205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580648.984293517,0.0
"759.1382446648 Da",760.14552,,"C19H46N5O14PS5",0.0,2190363.2542411257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2048.8567005293 Da",2049.86398,,,0.0,0.0,0.0,0.0,2548941.602816553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"544.0133967484 Da",545.02067,,"C24H16O11S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628480.9905942045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"590.6163821408 Da",591.62366,,"C29H74N12",0.0,0.0,0.0,0.0,0.0,0.0,1605688.320417366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"759.3355103793 Da",760.34279,,"C46H45N7O2S",0.0,2190143.5262262407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"795.8408255257 Da",796.84810,,"C37H16OS10",0.0,0.0,0.0,0.0,0.0,0.0,1605623.534810829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1014.1294401068 Da",1015.13672,,"C27H23N26O15PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192083.354852616,0.0,0.0,0.0,0.0,0.0
"777.4019887373 Da",778.40927,,"C30H60N13O5PS2",2173387.175513813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1063.1633305689 Da",1064.17061,,"C20H42N25O15PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628326.1433898194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"556.0944894287 Da",557.10177,,"C13H22N10O11P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176551.655338142,0.0,0.0,0.0,0.0
"882.2662720525 Da",883.27355,,"C51H34N10O6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605240.1298562908,0.0,0.0,0.0,0.0,0.0,0.0
"2858.4200842771 Da",2859.42736,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192011.594602505,0.0,0.0,0.0,0.0,0.0
"538.8248008397 Da",539.83208,,"C15H9NO5S8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176520.218705293,0.0,0.0,0.0,0.0
"862.0566743312 Da",863.06395,,,0.0,2189898.7205574834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"812.5409408788 Da",813.54822,,"C37H88N4O4S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628213.9146820542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1012.5003534283 Da",1013.50763,,"C30H81N18O10PS4",0.0,0.0,2174068.086205003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"779.1334591278 Da",780.14074,,"C24H42N7O10PS5",0.0,0.0,0.0,0.0,0.0,2558442.431436175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1383.1467706851 Da",1384.15405,,"C63H33N15O20S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573044.75,0.0,0.0
"1838.1196756851 Da",1839.12695,,"C55H111N2O17PS23",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576346.3904646874
"2799.5140778003 Da",2800.52135,,,0.0,0.0,0.0,0.0,0.0,2558400.0176335275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"892.2651689270 Da",893.27245,,"C47H42N8O7P2",2173116.2633315166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"771.3992709265 Da",772.40655,,"C35H66NO13PS",0.0,0.0,0.0,0.0,2548233.694190602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"543.8572300774 Da",544.86451,,"C9H5N8O8PS5",0.0,0.0,0.0,0.0,0.0,2558314.352913706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"817.1875864675 Da",818.19486,,"C28H59N5O2S10",0.0,0.0,0.0,0.0,0.0,0.0,1605331.47429271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"838.5459507135 Da",839.55323,,"C29H87N6O14PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580454.3006765185,0.0
"2603.4038127687 Da",2604.41109,,,2172991.5915835835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"812.6624904929 Da",813.66977,,"C19H11NO7S14",0.0,0.0,0.0,0.0,0.0,0.0,1605284.373405795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"568.2584205716 Da",569.26570,,"C24H45N2O9PS",0.0,0.0,0.0,0.0,0.0,0.0,1605251.280217591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1047.6745585299 Da",1048.68183,,"C43H107N3O18P2S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580422.7714273265,0.0
"930.5330314120 Da",931.54031,,"C43H67N18O4P",0.0,0.0,0.0,0.0,2548002.449598222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"943.1992122017 Da",944.20649,,"C24H38N27O3PS5",0.0,0.0,0.0,0.0,0.0,0.0,1605194.3739415784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"950.5082420007 Da",951.51552,"PGP_22:5_4Z,7Z,10Z,13Z,16Z_22:5_4Z,7Z,10Z,13Z,16Z_","C50H80O13P2",0.0,0.0,0.0,0.0,2547989.6644404703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1545.3855207400 Da",1546.39280,,"C43H56N41O19PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580394.4077654028,0.0
"1239.5582638897 Da",1240.56554,,"C63H89N3O18S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580369.4629377289,0.0
"550.7774724561 Da",551.78475,,,0.0,0.0,0.0,0.0,2547802.88996201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"811.2532840619 Da",812.26056,,"C44H34N11O4P",0.0,0.0,0.0,0.0,0.0,2557864.5433751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1306.0779536330 Da",1307.08523,,"C82H27N4O7PS3",0.0,0.0,2173397.0539714014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"792.1740280073 Da",793.18130,,"C20H56O19S6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176092.552185756,0.0,0.0,0.0,0.0
"1170.4470040168 Da",1171.45428,,"C39H91N14O6PS9",0.0,0.0,0.0,0.0,0.0,0.0,1604892.508034362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"524.3284872023 Da",525.33576,,"C15H41N16O3P",0.0,0.0,0.0,0.0,2547515.779789019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
